# Generated by ChargePol,,,,,,,,
#charge (pos/neg), time (UT sec), bottom height of layer (km), depth of layer (km), x distance from LMA center (km), y distance from LMA center (km), longitude, latitude,
charge,time,zmin,zwidth,x,y,lon,lat,Date
pos,2537.691011,6.67669,2.59863,106.413749,-14.81453,-94.266472,29.626455,4/7/2023
pos,2558.870332,6.34303,2.90699,-78.872621,43.178184,-96.192223,30.149227,4/7/2023
pos,2566.783633,3.37667,0.92311,59.691369,-50.527436,-94.752953,29.304523,4/7/2023
pos,2589.199979,9.47773,2.64921,-55.371487,58.254898,-95.948029,30.285135,4/7/2023
pos,2616.05819,8.70486,1.51052,-21.386681,80.650445,-95.593719,30.487019,4/7/2023
pos,2628.008191,9.20683,2.1811,-115.311911,20.623311,-96.569626,29.945908,4/7/2023
pos,2636.466739,8.43445,2.44903,-78.208753,-31.910006,-96.179802,29.472349,4/7/2023
pos,2666.672709,10.59295,1.39746,140.497348,1.411107,-93.910896,29.77272,4/7/2023
pos,2667.747406,7.70123,2.53888,-30.03961,87.960816,-95.684448,30.552917,4/7/2023
pos,2682.677712,10.39899,2.478,115.397703,-17.975869,-94.173645,29.597958,4/7/2023
pos,2686.532611,4.27417,0.63936,61.277135,-49.109584,-94.736481,29.317305,4/7/2023
pos,2718.828739,7.83848,3.43412,-81.281827,25.082742,-96.215942,29.986107,4/7/2023
pos,2747.727092,9.2781,2.037051,-78.172,-36.273589,-96.179108,29.433014,4/7/2023
pos,2781.264052,9.46347,3.15066,-96.666778,27.074422,-96.376244,30.004061,4/7/2023
pos,2783.608941,9.75381,1.84825,-78.803913,-38.305893,-96.185501,29.414694,4/7/2023
pos,2802.872081,5.21492,1.37803,-33.023196,71.362995,-95.715149,30.403297,4/7/2023
pos,2804.714061,10.03443,2.09237,101.720722,-14.415052,-94.315102,29.630056,4/7/2023
pos,2807.742594,8.65544,1.55167,-80.157809,-35.241039,-96.199738,29.442322,4/7/2023
pos,2808.274022,7.44891,1.480189,-80.623221,-22.2527,-96.205521,29.559404,4/7/2023
pos,2822.257435,5.0015,0.93335,-38.474281,62.180704,-95.771782,30.320524,4/7/2023
pos,2834.203228,9.77508,1.95742,-78.272571,-37.062813,-96.180092,29.4259,4/7/2023
pos,2836.043106,3.67229,0.3022,61.043204,-47.194923,-94.738792,29.334564,4/7/2023
pos,2851.3818,11.70196,1.61642,108.412033,-7.556211,-94.245018,29.691885,4/7/2023
pos,2861.431294,7.00288,4.54154,94.909303,12.76006,-94.383331,29.875025,4/7/2023
pos,2878.137658,8.78692,2.84158,134.455394,23.182469,-93.970894,29.968977,4/7/2023
pos,2880.640383,9.13444,2.3556,-86.529889,24.423434,-96.270508,29.980164,4/7/2023
pos,2883.243282,10.15356,1.77341,-79.516458,-37.834898,-96.192909,29.41894,4/7/2023
pos,2888.265221,8.18402,2.90404,-83.665654,-36.860958,-96.235924,29.427719,4/7/2023
pos,2909.932137,3.49858,1.14019,-40.805857,70.069134,-95.79644,30.391634,4/7/2023
pos,2936.788615,10.33524,1.25247,-74.455365,-29.910287,-96.141075,29.490376,4/7/2023
pos,2947.570745,10.8737,2.45468,106.945727,-13.437515,-94.260818,29.638868,4/7/2023
pos,2947.785491,9.9089,0.654689,-82.506223,20.748571,-96.228348,29.947037,4/7/2023
pos,2981.498698,8.87982,2.93868,-109.305768,-17.013989,-96.503296,29.606628,4/7/2023
pos,3014.155611,11.01729,2.01062,-110.597009,-10.23407,-96.51738,29.667746,4/7/2023
pos,3019.497719,9.55031,2.85919,128.508999,-9.172532,-94.036667,29.677315,4/7/2023
pos,3023.072901,10.39486,2.34556,-105.856169,-6.162479,-96.468597,29.704449,4/7/2023
pos,3038.040943,10.05633,2.39103,-105.582773,-5.782467,-96.465797,29.707874,4/7/2023
pos,3082.811031,10.05055,1.759141,174.242055,11.649223,-93.558777,29.865011,4/7/2023
pos,3086.243514,9.59223,1.72776,-86.149658,-20.601678,-96.262924,29.574287,4/7/2023
pos,3099.527092,8.56498,1.383079,-75.209573,-31.867266,-96.14875,29.472734,4/7/2023
pos,3119.578348,10.11648,1.8991,87.943855,-54.060535,-94.461182,29.272675,4/7/2023
pos,3121.937719,9.49582,2.186689,148.596103,7.435233,-93.825951,29.827024,4/7/2023
pos,3130.157206,11.38938,1.17848,-108.873379,-22.721368,-96.498238,29.55518,4/7/2023
pos,3145.864931,10.63272,1.609181,134.316765,-2.169388,-93.975533,29.740444,4/7/2023
pos,3170.737922,10.23853,2.75216,-101.234001,-14.308412,-96.419861,29.631018,4/7/2023
pos,3183.91392,9.34014,2.774601,150.038127,-1.914636,-93.812279,29.742741,4/7/2023
pos,3188.319174,10.81671,2.23257,113.439004,-10.686446,-94.193184,29.663668,4/7/2023
pos,3195.778079,10.09202,2.325801,-108.498198,-5.553529,-96.496078,29.709938,4/7/2023
pos,3217.58627,4.67231,1.23961,-41.572524,56.67772,-95.803917,30.270918,4/7/2023
pos,3235.286589,11.60844,1.717,-107.680914,-1.314149,-96.488022,29.748154,4/7/2023
pos,3236.658339,10.40143,1.42745,186.454341,9.166447,-93.432266,29.84263,4/7/2023
pos,3251.254154,10.43177,2.78894,-114.856285,-32.330855,-96.559219,29.468555,4/7/2023
pos,3254.147971,7.69277,3.25941,-108.604306,-1.888399,-96.497551,29.742977,4/7/2023
pos,3272.902196,6.56673,4.27947,-49.596158,71.403832,-95.888367,30.403666,4/7/2023
pos,3291.190245,8.7871,1.96046,133.71205,15.665589,-93.979576,29.901217,4/7/2023
pos,3297.691773,3.74107,1.38935,-43.88252,58.627081,-95.82811,30.28849,4/7/2023
pos,3302.148377,7.87955,0.70957,-83.235715,1.640045,-96.234444,29.774784,4/7/2023
pos,3309.936038,2.03796,2.62023,-22.960299,76.670895,-95.610092,30.451145,4/7/2023
pos,3337.85805,11.44352,1.25279,110.272273,-10.84027,-94.226051,29.662281,4/7/2023
pos,3353.75952,3.63828,1.46837,-43.605565,59.714433,-95.825264,30.298292,4/7/2023
pos,3356.388175,11.23836,1.693409,-116.486639,-29.456642,-96.576408,29.494465,4/7/2023
pos,3367.440004,8.62719,0.8296,-72.465177,28.990141,-96.124451,30.02133,4/7/2023
pos,3373.057779,8.53785,1.99392,-81.818114,-6.984711,-96.219063,29.697037,4/7/2023
pos,3376.753625,9.80015,2.44243,-99.45556,26.266155,-96.405197,29.996775,4/7/2023
pos,3378.988107,10.40565,1.410569,-105.799281,2.520463,-96.468864,29.782721,4/7/2023
pos,3380.749307,9.74985,1.58942,98.306222,-80.094129,-94.356415,29.037996,4/7/2023
pos,3426.944923,9.73588,2.06567,-113.806832,-30.85799,-96.548508,29.481833,4/7/2023
pos,3431.047269,3.35255,1.25449,-31.883189,58.610154,-95.702843,30.288338,4/7/2023
pos,3432.971946,5.55007,2.16771,97.571726,15.350746,-94.355415,29.898378,4/7/2023
pos,3433.669489,6.53565,2.98121,-116.440512,-27.210211,-96.576172,29.514715,4/7/2023
pos,3467.026695,8.9858,1.93638,-32.950704,77.667264,-95.714592,30.460127,4/7/2023
pos,3473.125382,8.10801,2.55654,-71.814004,-11.151516,-96.114967,29.659475,4/7/2023
pos,3484.905835,4.40005,1.07235,-31.84507,45.122891,-95.702034,30.166758,4/7/2023
pos,3486.781456,7.79227,0.83471,-115.184949,-28.522903,-96.563026,29.502882,4/7/2023
pos,3496.348075,6.92976,2.521851,115.590444,-7.805673,-94.170555,29.689636,4/7/2023
pos,3500.822234,9.18007,1.824,170.429135,4.679086,-93.599525,29.802179,4/7/2023
pos,3504.618918,7.72715,3.08971,-71.173095,30.144989,-96.111076,30.03174,4/7/2023
pos,3513.9091,8.94755,0.977181,-76.791141,2.347384,-96.167564,29.78116,4/7/2023
pos,3519.45261,11.09122,1.66017,-109.571132,-0.446849,-96.507736,29.755972,4/7/2023
pos,3525.015061,4.88633,2.08982,-30.397469,49.155126,-95.687057,30.203106,4/7/2023
pos,3533.349376,7.83674,1.87433,-93.186346,-10.150493,-96.336761,29.668499,4/7/2023
pos,3535.405514,9.81583,3.55239,-107.785794,-7.367474,-96.488503,29.693586,4/7/2023
pos,3558.929477,5.23126,2.29591,98.64007,17.645207,-94.344093,29.919062,4/7/2023
pos,3562.24932,4.11824,1.14938,-30.570215,48.588916,-95.688843,30.198002,4/7/2023
pos,3564.818187,11.06864,1.3192,66.48191,-37.955503,-94.681992,29.417852,4/7/2023
pos,3571.5218,9.96078,2.245979,143.941235,25.778656,-93.871834,29.99238,4/7/2023
pos,3577.687989,11.35642,1.8574,112.076096,-8.110148,-94.207054,29.686892,4/7/2023
pos,3586.172973,7.93362,1.98649,-15.156307,69.969687,-95.528389,30.390738,4/7/2023
pos,3617.864667,8.52586,1.58763,138.305014,13.549284,-93.932091,29.882139,4/7/2023
pos,3618.433312,8.73894,1.599,-28.64056,66.634212,-95.669212,30.36067,4/7/2023
pos,3620.554842,9.43399,2.03568,-68.657517,-16.319769,-96.081894,29.612886,4/7/2023
pos,3667.520056,6.75356,2.93043,-46.704722,77.839708,-95.858437,30.461681,4/7/2023
pos,3676.287807,3.55709,1.11004,-25.259757,51.977712,-95.633537,30.22855,4/7/2023
pos,3708.748604,9.48576,3.78737,-111.665065,-28.633141,-96.526558,29.501888,4/7/2023
pos,3727.211409,7.40594,2.76605,-111.197558,-28.43446,-96.521736,29.503679,4/7/2023
pos,3738.096344,3.37966,1.0659,-30.185478,52.544557,-95.684944,30.23366,4/7/2023
pos,3738.138659,10.19533,1.90252,135.173447,5.15135,-93.965714,29.806437,4/7/2023
pos,3753.883446,9.73415,0.66155,-110.471848,-31.491274,-96.513908,29.476124,4/7/2023
pos,3776.448897,3.20803,0.9856,-28.015202,66.442301,-95.662674,30.35894,4/7/2023
pos,3789.46353,11.63758,1.04307,-107.086817,-18.590956,-96.480133,29.592413,4/7/2023
pos,3814.195065,9.82947,1.6384,-86.070921,-80.319894,-96.257416,29.035961,4/7/2023
pos,3831.776056,9.22604,1.55116,136.33999,-10.349597,-93.955566,29.666704,4/7/2023
pos,3838.203456,6.847,1.01996,-68.962778,11.793102,-96.086868,29.866308,4/7/2023
pos,3854.20072,11.02636,1.36617,-104.086132,-5.31528,-96.45031,29.712086,4/7/2023
pos,3865.365769,5.56015,1.30192,14.842512,93.881475,-95.214546,30.606289,4/7/2023
pos,3869.478488,9.06097,0.524771,-109.170463,-31.395424,-96.500443,29.476988,4/7/2023
pos,3872.193478,9.10789,3.32133,-73.07015,-21.958804,-96.127266,29.562054,4/7/2023
pos,3881.40954,8.60232,1.9178,157.581806,0.805753,-93.733559,29.767263,4/7/2023
pos,3900.880175,8.83479,2.37106,-80.208923,-25.881014,-96.200958,29.526697,4/7/2023
pos,3918.080453,9.15243,4.071391,-109.450597,-24.30701,-96.504059,29.540886,4/7/2023
pos,3952.394813,9.20166,3.296229,-85.855875,36.562881,-96.264481,30.089594,4/7/2023
pos,3952.537358,10.53735,1.52448,-112.057983,-23.647912,-96.531143,29.546827,4/7/2023
pos,3970.552706,9.71684,1.82129,-88.311592,15.686324,-96.288322,29.901403,4/7/2023
pos,3978.751294,9.42536,3.226729,-105.272598,-25.399016,-96.460663,29.531042,4/7/2023
pos,3992.207516,5.07052,0.99747,-41.097921,77.744917,-95.799797,30.460827,4/7/2023
pos,3998.890968,7.91788,1.695601,-107.698524,-25.268254,-96.485809,29.532221,4/7/2023
pos,4006.118532,10.93398,0.850659,-100.155288,7.766157,-96.410736,29.830008,4/7/2023
pos,4021.310254,9.06475,2.20467,-14.645041,72.295252,-95.523079,30.411701,4/7/2023
pos,4023.724506,4.23336,1.30929,-23.635247,56.190432,-95.616684,30.266525,4/7/2023
pos,4049.131652,8.48231,2.609,-82.267681,6.766191,-96.224785,29.820993,4/7/2023
pos,4058.640559,9.48125,3.37397,-132.469781,-54.186642,-96.738937,29.271538,4/7/2023
pos,4060.509256,3.75189,1.73494,-20.811966,57.830875,-95.58725,30.281313,4/7/2023
pos,4063.341195,8.01047,1.70374,-116.654596,-36.492583,-96.577393,29.43104,4/7/2023
pos,4068.348372,8.63979,2.35996,-88.937121,35.150953,-96.296463,30.076866,4/7/2023
pos,4079.923158,10.88088,1.92824,-102.879031,-1.011366,-96.438194,29.750883,4/7/2023
pos,4096.498835,4.89223,0.45256,-22.624627,57.085027,-95.606155,30.27459,4/7/2023
pos,4131.779788,10.84269,0.588779,-101.800313,3.723342,-96.427444,29.793564,4/7/2023
pos,4137.88043,9.38504,2.14888,103.124871,-69.849666,-94.305779,29.130344,4/7/2023
pos,4147.123526,4.1566,1.5186,-23.701549,56.962094,-95.617393,30.273481,4/7/2023
pos,4155.44607,4.10592,0.87222,-11.400332,74.648536,-95.489189,30.432915,4/7/2023
pos,4160.68646,8.76152,1.698761,-75.710691,-3.063136,-96.15596,29.732388,4/7/2023
pos,4170.154878,10.02777,2.399301,-99.23578,5.745067,-96.400993,29.811789,4/7/2023
pos,4176.994795,9.49444,1.27096,-78.435739,-18.959119,-96.18309,29.589094,4/7/2023
pos,4179.154372,9.2288,2.49804,154.051266,5.706558,-93.769516,29.811441,4/7/2023
pos,4222.504284,7.46807,1.4004,-9.97668,74.562208,-95.474304,30.432137,4/7/2023
pos,4248.711642,7.49021,1.55555,-11.618397,101.782812,-95.491776,30.677515,4/7/2023
pos,4258.418962,9.13495,2.460359,-65.353054,-12.803808,-96.047844,29.644581,4/7/2023
pos,4270.479954,8.40471,1.96251,-71.690196,18.232576,-96.115654,29.924356,4/7/2023
pos,4276.312842,9.11651,2.174811,-19.660089,79.583829,-95.575638,30.477404,4/7/2023
pos,4283.638907,4.0984,1.23522,-30.97984,60.167655,-95.693459,30.302378,4/7/2023
pos,4284.835411,10.85182,2.64956,-106.576579,-25.766968,-96.474136,29.527725,4/7/2023
pos,4304.476554,6.49726,2.026351,6.658357,89.315403,-95.300293,30.565128,4/7/2023
pos,4317.621485,9.26271,2.34587,-69.512889,-14.367233,-96.090889,29.630487,4/7/2023
pos,4335.416752,10.52633,1.09657,-101.899519,-26.495043,-96.425613,29.521162,4/7/2023
pos,4341.589774,6.8595,2.08805,-88.524093,36.507233,-96.292274,30.089092,4/7/2023
pos,4346.508176,3.50078,1.94462,-24.808588,58.38841,-95.628983,30.286339,4/7/2023
pos,4351.421684,9.68319,1.337989,-72.90928,-15.911403,-96.126007,29.616568,4/7/2023
pos,4364.803155,9.11855,2.16232,-63.679986,-4.11219,-96.031006,29.722931,4/7/2023
pos,4381.636927,7.31272,2.737589,-42.523843,82.086282,-95.814888,30.499962,4/7/2023
pos,4383.778101,10.7966,2.08892,-105.857918,-15.729226,-96.467674,29.61821,4/7/2023
pos,4417.51941,8.46456,2.46879,-15.767275,75.044629,-95.534851,30.436485,4/7/2023
pos,4422.390344,10.00161,0.92258,94.577627,-10.982881,-94.388878,29.660995,4/7/2023
pos,4439.434363,9.9095,2.11151,-113.897311,-15.047277,-96.551109,29.624357,4/7/2023
pos,4452.834341,9.66711,1.39476,-65.165863,-12.112761,-96.045944,29.65081,4/7/2023
pos,4460.572729,8.00341,0.58479,-85.750293,14.738833,-96.261612,29.892862,4/7/2023
pos,4469.110442,8.9354,1.609649,-55.676459,-33.534157,-95.946411,29.457708,4/7/2023
pos,4478.4982,11.94636,1.441569,-104.090756,-27.631694,-96.448204,29.510916,4/7/2023
pos,4496.295919,8.9319,1.7905,-62.617678,-7.994621,-96.019753,29.687933,4/7/2023
pos,4508.917842,10.54489,0.695,-67.882026,-13.662645,-96.07402,29.636839,4/7/2023
pos,4509.675612,8.5376,1.229,127.494748,3.739211,-94.045654,29.793707,4/7/2023
pos,4526.204841,9.68184,1.61303,-65.585378,-11.156171,-96.050354,29.659433,4/7/2023
pos,4546.984371,7.14827,3.03653,-68.454854,-12.065154,-96.080063,29.651239,4/7/2023
pos,4564.185113,9.57856,1.666801,-67.577172,-10.938659,-96.07103,29.661394,4/7/2023
pos,4588.381271,8.15414,0.91023,-58.054333,-44.950184,-95.970421,29.354799,4/7/2023
pos,4602.528982,8.77185,3.588931,93.520344,-86.742864,-94.406319,28.978062,4/7/2023
pos,4603.259823,10.04649,1.585189,-99.814422,-12.115935,-96.405342,29.650782,4/7/2023
pos,4609.16741,9.39727,2.09803,-64.1287,-2.134687,-96.035782,29.740757,4/7/2023
pos,4612.199064,4.00356,1.53823,-7.405235,80.665045,-95.447464,30.48715,4/7/2023
pos,4612.824672,7.70825,2.54706,-73.924313,9.037378,-96.138252,29.841467,4/7/2023
pos,4629.080219,11.88056,0.90248,-108.248814,-18.811431,-96.492157,29.590425,4/7/2023
pos,4634.118113,4.31847,2.13677,-33.312885,48.493702,-95.717445,30.197144,4/7/2023
pos,4643.968587,12.40877,0.53853,-107.939966,-24.646185,-96.488373,29.537828,4/7/2023
pos,4663.626545,7.46724,3.01181,-69.652217,-49.032143,-96.090111,29.318003,4/7/2023
pos,4667.240029,6.13126,2.03176,10.392799,92.011248,-95.261169,30.58943,4/7/2023
pos,4682.132475,8.52717,3.671521,-78.043477,46.657328,-96.183838,30.18059,4/7/2023
pos,4717.420782,9.17475,0.72767,-63.827511,-0.616966,-96.032745,29.754438,4/7/2023
pos,4724.696743,9.58393,1.074811,-52.823376,-28.116443,-95.917137,29.506546,4/7/2023
pos,4769.158978,12.86881,1.005261,-105.751029,-20.925619,-96.466057,29.571367,4/7/2023
pos,4786.062656,9.46856,1.813841,-55.49278,-10.15938,-95.945709,29.668419,4/7/2023
pos,4798.372694,10.35719,1.698439,-69.37459,-9.515517,-96.089767,29.674223,4/7/2023
pos,4800.360546,11.76656,1.21674,-101.565395,-23.105189,-96.42247,29.55172,4/7/2023
pos,4802.259627,7.097,3.88462,-100.896607,-19.315222,-96.415894,29.585884,4/7/2023
pos,4802.868886,11.11548,0.98126,-92.28429,-17.665681,-96.326759,29.600754,4/7/2023
pos,4824.846079,10.29168,0.862851,-77.77197,20.396911,-96.17907,29.943867,4/7/2023
pos,4836.671232,11.35503,1.0087,-80.92152,4.78361,-96.210648,29.803122,4/7/2023
pos,4881.891224,9.86582,2.068819,114.430536,-54.091004,-94.187469,29.2724,4/7/2023
pos,4886.021499,8.20488,3.25575,-52.167952,1.311026,-95.911774,29.771818,4/7/2023
pos,4891.332406,3.27233,0.67256,-21.629398,60.614529,-95.59584,30.306406,4/7/2023
pos,4893.145206,10.70739,1.91191,-95.943591,-18.403277,-96.364632,29.594105,4/7/2023
pos,4894.959646,8.7317,3.038069,-76.604224,-68.495925,-96.160629,29.142548,4/7/2023
pos,4907.585977,9.83086,2.11508,-67.092392,-7.86259,-96.066193,29.689123,4/7/2023
pos,4913.66689,8.18855,2.2184,94.57835,-82.253175,-94.395035,29.018534,4/7/2023
pos,4926.267172,3.97867,0.60632,-47.686389,61.474846,-95.86795,30.314161,4/7/2023
pos,4937.355822,8.15216,2.951479,-80.712679,25.32226,-96.210037,29.988266,4/7/2023
pos,4938.133067,10.18567,0.97936,-79.85267,23.925778,-96.200981,29.975677,4/7/2023
pos,4938.29099,10.3347,1.039399,-79.475633,23.852146,-96.197052,29.975014,4/7/2023
pos,4938.324756,8.39715,2.52439,-80.246225,12.539374,-96.204216,29.873035,4/7/2023
pos,4938.600903,7.23905,2.056431,-69.693884,12.827134,-96.094536,29.875629,4/7/2023
pos,4952.701948,10.01866,2.12609,-68.830527,-8.221232,-96.084206,29.68589,4/7/2023
pos,4962.608209,9.64116,1.32691,-94.069521,-9.62258,-96.34597,29.673258,4/7/2023
pos,4971.568461,7.964,4.12312,-71.98142,-9.171898,-96.116837,29.67732,4/7/2023
pos,4988.883324,10.48651,1.76759,-65.142444,-6.089905,-96.046066,29.705103,4/7/2023
pos,5013.10101,9.05303,0.67247,138.461938,-30.79536,-93.936172,29.482397,4/7/2023
pos,5013.766655,3.68628,1.61858,-15.680668,59.223971,-95.533707,30.293871,4/7/2023
pos,5016.005824,8.11112,4.15891,-93.011222,-17.738467,-96.33429,29.600098,4/7/2023
pos,5020.733973,9.10413,2.525521,-53.711695,1.865175,-95.927834,29.776814,4/7/2023
pos,5020.744963,9.25361,2.80579,99.046243,-4.775942,-94.341949,29.716948,4/7/2023
pos,5021.372226,10.90714,0.9745,-65.374866,-2.605259,-96.048691,29.736515,4/7/2023
pos,5026.841772,5.59714,1.34512,-20.095628,46.760795,-95.579559,30.181522,4/7/2023
pos,5039.232142,9.21986,1.435239,126.306443,16.861273,-94.056442,29.911995,4/7/2023
pos,5039.950068,10.6762,1.84421,-65.436873,-6.779894,-96.04908,29.698883,4/7/2023
pos,5055.690473,11.15402,1.570811,-92.634553,-20.241978,-96.33017,29.57753,4/7/2023
pos,5062.213695,8.33497,1.83962,-65.636809,-6.275256,-96.051186,29.703432,4/7/2023
pos,5065.639656,9.33001,1.10021,-94.504632,-6.473514,-96.350761,29.701645,4/7/2023
pos,5083.37886,11.91486,1.5138,-98.401648,-21.335889,-96.389847,29.567669,4/7/2023
pos,5085.677622,10.24725,2.22316,-67.626261,-6.663943,-96.071808,29.699928,4/7/2023
pos,5111.708829,9.07202,3.25916,-64.693099,-5.552471,-96.041435,29.709948,4/7/2023
pos,5134.728694,3.65468,1.61887,-8.724279,64.769697,-95.461128,30.343863,4/7/2023
pos,5139.361015,10.14489,1.246471,-70.044034,-4.528173,-96.097038,29.719181,4/7/2023
pos,5152.761814,10.25526,1.584971,-68.696408,-68.176004,-96.079033,29.145432,4/7/2023
pos,5171.198412,8.14827,2.17835,-75.989101,12.613853,-96.159966,29.873707,4/7/2023
pos,5174.370273,9.33716,1.39859,-15.930807,59.07988,-95.536316,30.292572,4/7/2023
pos,5187.355287,4.33366,1.30031,-9.328888,64.969013,-95.467445,30.345659,4/7/2023
pos,5188.423213,11.83194,1.499399,-100.653221,-23.929959,-96.412941,29.544285,4/7/2023
pos,5196.108272,9.73346,1.81392,-57.446326,10.957964,-95.96711,29.85878,4/7/2023
pos,5204.65566,8.87529,0.95093,-23.583348,65.958611,-95.616364,30.35458,4/7/2023
pos,5215.654159,10.31176,2.66161,-102.987566,-22.755645,-96.437241,29.554871,4/7/2023
pos,5224.757329,6.53187,3.16411,-70.670853,33.384827,-96.106064,30.060946,4/7/2023
pos,5234.714454,8.98435,2.544021,-54.774712,5.875405,-95.939079,29.812963,4/7/2023
pos,5240.971583,10.28723,1.228189,104.515139,-72.070707,-94.291641,29.110323,4/7/2023
pos,5252.032079,8.9555,1.12748,-95.955938,-4.438036,-96.366005,29.719994,4/7/2023
pos,5252.655456,10.91099,2.20506,-94.801542,-20.766082,-96.352585,29.572805,4/7/2023
pos,5258.529267,3.42599,0.6672,-66.803577,2.763367,-96.063858,29.78491,4/7/2023
pos,5262.965403,8.60306,2.6907,-79.487161,14.713442,-96.196487,29.892633,4/7/2023
pos,5316.799898,9.00093,2.72478,-61.961766,-0.455524,-96.013382,29.755894,4/7/2023
pos,5337.601754,6.68912,3.1473,-47.024033,-21.557845,-95.857353,29.565668,4/7/2023
pos,5343.073135,9.41062,2.15963,-59.197403,0.133749,-95.984711,29.761206,4/7/2023
pos,5366.957557,11.12129,2.11958,-99.34449,-23.312545,-96.399437,29.54985,4/7/2023
pos,5373.413905,10.8845,1.35795,-97.313396,-11.920851,-96.379417,29.65254,4/7/2023
pos,5390.100398,9.42393,2.17886,-47.662127,10.259512,-95.865379,29.852484,4/7/2023
pos,5396.747192,10.7616,0.306101,-95.193717,-19.534427,-96.356758,29.583908,4/7/2023
pos,5421.786701,3.93893,0.9369,-15.084962,61.942879,-95.527527,30.31838,4/7/2023
pos,5433.345971,9.45888,1.98205,-61.586602,-0.111482,-96.009506,29.758995,4/7/2023
pos,5436.425471,9.00856,1.998271,-75.871638,20.739049,-96.159325,29.946951,4/7/2023
pos,5446.322796,8.04428,0.69724,-23.005789,63.138352,-95.610268,30.329157,4/7/2023
pos,5482.47475,7.78315,2.10451,189.800803,-2.410598,-93.399544,29.73827,4/7/2023
pos,5504.859357,9.91504,2.05222,-66.396878,-60.845321,-96.05574,29.211514,4/7/2023
pos,5518.783915,10.99218,1.466101,105.182589,-75.977047,-94.285126,29.075109,4/7/2023
pos,5531.085972,9.68043,2.33087,158.155674,-11.46911,-93.729408,29.656612,4/7/2023
pos,5546.026432,4.133,1.07172,-0.804843,69.244998,-95.37841,30.384205,4/7/2023
pos,5555.568419,4.27159,1.83885,-78.759586,31.294759,-96.190155,30.042105,4/7/2023
pos,5557.092487,6.89968,2.966839,95.166582,-7.432643,-94.382454,29.692999,4/7/2023
pos,5564.048621,10.4204,1.08034,114.695634,6.93927,-94.178261,29.822554,4/7/2023
pos,5589.6467,8.21703,2.84055,-83.440064,21.583921,-96.238129,29.954567,4/7/2023
pos,5610.895991,5.64269,1.23006,-24.61579,54.120254,-95.626869,30.247864,4/7/2023
pos,5611.232319,6.47159,1.04037,-34.970719,50.470993,-95.734802,30.214968,4/7/2023
pos,5611.844679,6.42343,4.2295,-41.338834,66.61136,-95.801872,30.360464,4/7/2023
pos,5616.48365,12.18904,1.24544,-90.944503,-9.566721,-96.313553,29.673761,4/7/2023
pos,5622.434666,12.28103,1.22414,-96.029729,-20.98169,-96.365295,29.570862,4/7/2023
pos,5624.652267,6.93438,2.69426,-56.016749,7.566629,-95.952072,29.828209,4/7/2023
pos,5645.11066,8.32409,2.93319,-56.70976,8.303802,-95.959312,29.834854,4/7/2023
pos,5667.609439,8.77668,1.98409,129.461918,-47.832226,-94.031395,29.328819,4/7/2023
pos,5668.313932,6.12974,3.50909,-18.552012,69.00146,-95.563858,30.38201,4/7/2023
pos,5685.061977,8.156,2.11152,113.88087,-65.919416,-94.194374,29.165773,4/7/2023
pos,5701.86791,11.95908,0.34789,-95.723274,-20.007115,-96.362206,29.579647,4/7/2023
pos,5723.324878,7.30217,3.172021,114.230467,7.118062,-94.183075,29.824165,4/7/2023
pos,5739.584877,4.12205,0.22743,1.213483,73.036234,-95.357315,30.418381,4/7/2023
